date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2024-09-21,5944,BT00201,5.0,77.8,43.7733,141.4,153.1067,457.6,779.2533,169.7649,92.8227,59.2459,final
2024-10-01,5944,BT00201,5.0,57.8,43.5133,163.4,137.04,455.6,701.9467,129.4489,117.9271,65.3982,final
2024-10-11,5944,BT00201,5.0,12.2,21.24,147.8,108.5267,393.4,623.94,65.5488,133.1346,63.6338,final
2024-10-21,5944,BT00201,5.0,17.2,18.5933,87.2,83.3467,385.2,539.8133,94.0944,104.128,71.8789,final
2024-11-01,5944,BT00201,5.0,3.6,3.8267,33.0,43.66,330.6,453.6933,97.432,80.1342,73.4537,final
2024-11-11,5944,BT00201,5.0,1.0,1.06,21.8,23.48,294.6,346.0,99.0099,94.9821,85.5618,final
2024-11-21,5944,BT00201,5.0,0.0,0.0467,4.6,4.9333,233.2,241.3867,99.0753,97.7679,96.7434,final
2024-12-01,5944,BT00201,5.0,1.0,0.96,2.0,2.0667,198.4,182.7667,100.6711,99.4475,108.11,final
2024-12-11,5944,BT00201,5.0,0.8,0.8467,1.8,1.8533,171.4,133.86,99.2018,99.5501,126.0948,final
2024-12-21,5944,BT00201,5.0,1.0,1.64,2.8,3.4467,94.6,91.7267,90.3614,95.1909,102.8246,final
2025-01-01,5944,BT00201,5.0,2.0,3.06,3.8,5.5467,38.8,51.2733,86.8486,88.765,79.6431,final
2025-01-11,5944,BT00201,5.0,2.0,3.3933,5.0,8.0933,28.6,33.4267,83.3995,82.9035,88.8855,final
2025-01-21,5944,BT00201,5.0,3.0,5.6733,7.0,12.1267,14.4,20.5067,74.9532,76.8304,79.9825,final
2025-02-01,5944,BT00201,5.0,8.0,11.1533,13.0,20.22,18.8,27.8333,80.4787,76.1085,76.1233,final
2025-02-11,5944,BT00201,5.0,7.6,14.5733,18.6,31.4,25.4,41.3467,64.3733,69.0821,68.9431,final
2025-02-21,5944,BT00201,5.0,9.0,8.5133,24.6,34.24,34.4,49.8133,103.6014,78.2098,74.2309,final
2025-03-01,5944,BT00201,5.0,4.6,6.9267,21.2,30.0133,38.0,55.78,80.4919,77.974,72.9705,final
2025-03-11,5944,BT00201,5.0,5.2,7.6467,18.8,23.0867,42.4,62.58,80.6537,87.0441,72.1962,final
2025-03-21,5944,BT00201,5.0,5.0,17.2733,14.8,31.8467,46.4,78.2133,44.8967,59.264,63.9359,final
2025-04-01,5944,BT00201,5.0,34.6,32.8267,44.8,57.7467,79.0,107.98,104.688,80.8896,75.4365,final
2025-04-11,5944,BT00201,5.0,39.4,35.8,79.0,85.9,116.4,140.3867,108.8235,92.805,84.05,final
2025-04-21,5944,BT00201,5.0,41.2,30.9733,115.2,99.6,154.6,165.6867,128.4285,114.2336,93.6895,final
2025-05-01,5944,BT00201,5.0,18.8,29.06,99.4,95.8333,165.4,183.5933,69.8767,103.3701,90.6023,final
2025-05-11,5944,BT00201,5.0,19.8,23.2667,79.8,83.3,177.6,192.2867,87.7358,96.2487,92.7397,final
2025-05-21,5944,BT00201,5.0,69.4,45.2067,108.0,97.5333,238.0,228.98,148.1875,109.7334,103.7744,final
2025-06-01,5944,BT00201,5.0,57.8,85.9133,147.0,154.3867,291.2,307.9667,69.0768,95.5065,94.7269,prelim
2021-01-01,5943,BT00211,3.0,3.0,3.3778,5.0,6.2333,33.0,58.8889,95.4907,92.4025,62.4194,final
2021-01-11,5943,BT00211,3.0,3.0,3.6556,7.0,8.7222,30.3333,36.9222,92.4262,90.8012,85.9578,final
2021-01-21,5943,BT00211,3.0,3.0,4.6778,9.0,11.7111,16.3333,20.8222,82.6636,87.5128,85.4362,final
2021-02-01,5943,BT00211,3.0,4.3333,6.2,10.3333,14.5333,16.6667,22.6333,83.3333,82.8804,81.716,final
2021-02-11,5943,BT00211,3.0,4.0,8.1,11.3333,18.9778,20.3333,30.0889,68.7023,73.6196,75.6652,final
2021-02-21,5943,BT00211,3.0,3.3333,5.3889,11.6667,19.6889,23.6667,35.4778,80.2139,72.979,74.0288,final
2021-03-01,5943,BT00211,3.0,6.0,6.2333,13.3333,19.7222,28.6667,40.4889,97.9228,78.5047,76.5845,final
2021-03-11,5943,BT00211,3.0,6.6667,7.4778,16.0,19.1,34.3333,46.8,93.4996,89.3471,78.0516,final
2021-03-21,5943,BT00211,3.0,6.0,21.4778,18.6667,35.1889,39.3333,66.5889,41.5443,63.4374,64.4132,final
2021-04-01,5943,BT00211,3.0,31.3333,37.8,44.0,66.7556,67.6667,101.0111,84.891,70.3532,69.963,final
2021-04-11,5943,BT00211,3.0,23.0,42.9667,60.3333,102.2444,87.6667,140.3222,58.3739,62.6609,64.9715,final
2021-04-21,5943,BT00211,3.0,35.6667,43.1,90.0,123.8667,120.3333,178.7444,84.5461,74.7012,69.0528,final
2021-05-01,5943,BT00211,3.0,84.6667,71.6778,143.3333,157.7444,200.6667,244.2222,116.9396,91.4089,82.8671,final
2021-05-11,5943,BT00211,3.0,56.6667,69.1889,177.0,183.9667,253.3333,305.3111,83.1212,96.4083,83.5154,final
2021-05-21,5943,BT00211,3.0,48.0,104.6222,189.3333,245.4889,298.0,404.5444,48.3479,78.0204,74.2984,final
2021-06-01,5943,BT00211,3.0,130.3333,150.0333,235.0,323.8444,422.3333,548.3444,87.2931,73.3875,77.4313,final
2021-06-11,5943,BT00211,3.0,176.3333,179.7778,354.6667,434.4333,592.0,720.6444,98.1359,82.0521,82.393,final
2021-06-21,5943,BT00211,3.0,172.0,200.4222,478.6667,530.2333,758.0,899.5889,86.164,90.4547,84.4337,final
2021-07-01,5943,BT00211,3.0,102.0,229.8222,450.3333,610.0222,828.6667,1091.6111,45.5664,74.2447,76.1309,final
2021-07-11,5943,BT00211,3.0,79.3333,193.6333,353.3333,623.8778,885.0,1242.2778,42.4568,57.3191,71.4698,final
2021-07-21,5943,BT00211,3.0,142.6667,191.4889,324.0,614.9444,992.0,1390.6667,75.1527,53.4448,71.5374,final
2021-08-01,5943,BT00211,3.0,104.3333,152.9778,326.3333,538.1,1011.6667,1471.9667,69.208,61.3635,68.9399,final
2021-08-11,5943,BT00211,3.0,251.0,170.8111,498.0,515.2778,1206.0,1573.5889,145.6108,96.7107,76.7876,final
2021-08-21,5943,BT00211,3.0,105.3333,167.5889,460.6667,491.3778,1263.3333,1636.5556,63.9284,93.8747,77.3332,final
2021-09-01,5943,BT00211,3.0,139.3333,106.2556,495.6667,444.6556,1272.3333,1592.7778,129.7313,111.2197,80.0069,final
2021-09-11,5943,BT00211,3.0,40.3333,89.8111,285.0,363.6556,1136.3333,1502.8111,47.8144,78.9497,75.775,final
2021-09-21,5943,BT00211,3.0,40.0,79.1778,219.6667,275.2444,1004.3333,1381.5667,53.4583,80.5157,72.8915,final
2021-10-01,5943,BT00211,3.0,69.6667,59.2889,150.0,228.2778,972.0,1211.0333,116.1424,67.1485,80.4237,final
2021-10-11,5943,BT00211,3.0,142.0,25.6222,251.6667,164.0889,1034.6667,1043.0222,480.0435,150.3064,99.2065,final
2021-10-21,5943,BT00211,3.0,44.3333,20.7778,256.0,105.6889,936.3333,872.3111,191.3793,229.927,107.2562,final
2021-11-01,5943,BT00211,3.0,4.6667,4.3889,191.0,50.7889,836.6667,723.7222,102.9586,330.6525,115.3934,final
2021-11-11,5943,BT00211,3.0,1.0,0.6444,50.0,25.8111,586.6667,553.5556,106.2992,167.5458,105.8754,final
2021-11-21,5943,BT00211,3.0,0.0,0.0,5.6667,5.0333,481.3333,385.9667,100.0,104.2129,124.0845,final
2021-12-01,5943,BT00211,3.0,1.0,1.2222,2.0,1.8667,343.0,280.9333,96.4286,101.1236,121.3336,final
2021-12-11,5943,BT00211,3.0,1.0,1.1667,2.0,2.3889,303.6667,192.2889,97.2973,96.861,155.0588,final
2021-12-21,5943,BT00211,3.0,5.0,1.6889,7.0,4.0778,268.6667,114.8,149.5017,120.7577,223.2906,final
2022-01-01,5943,BT00211,3.0,5.0,3.3778,11.0,6.2333,204.0,58.8889,119.3634,129.3634,310.6452,final
2022-01-11,5943,BT00211,3.0,6.0,3.6556,16.0,8.7222,68.0,36.9222,127.086,138.8724,166.2325,final
2022-01-21,5943,BT00211,3.0,5.0,4.6778,16.0,11.7111,28.6667,20.8222,103.3295,119.7544,125.4506,final
2022-02-01,5943,BT00211,3.0,24.0,6.2,35.0,14.5333,48.0,22.6333,258.9286,183.4239,177.7324,final
2022-02-11,5943,BT00211,3.0,8.3333,8.1,37.3333,18.9778,55.3333,30.0889,101.7812,163.3436,162.9712,final
2022-02-21,5943,BT00211,3.0,8.3333,5.3889,40.6667,19.6889,63.6667,35.4778,128.3422,170.6587,161.9839,final
2022-03-01,5943,BT00211,3.0,4.0,6.2333,20.6667,19.7222,66.6667,40.4889,80.1187,103.1776,151.8486,final
2022-03-11,5943,BT00211,3.0,3.3333,7.4778,15.6667,19.1,69.0,46.8,66.7854,88.2016,139.0845,final
2022-03-21,5943,BT00211,3.0,6.6667,21.4778,14.0,35.1889,70.6667,66.5889,44.0621,53.1104,105.3242,final
2022-04-01,5943,BT00211,3.0,42.3333,37.8,52.3333,66.7556,108.0,101.0111,110.5919,81.2102,106.2957,final
2022-04-11,5943,BT00211,3.0,42.6667,42.9667,91.6667,102.2444,144.6667,140.3222,99.3746,90.5761,102.8901,final
2022-04-21,5943,BT00211,3.0,29.6667,43.1,114.6667,123.8667,169.3333,178.7444,72.0721,93.1275,95.0138,final
2022-05-01,5943,BT00211,3.0,31.0,71.6778,103.3333,157.7444,176.3333,244.2222,46.9497,67.5631,73.2955,final
2022-05-11,5943,BT00211,3.0,87.0,69.1889,147.6667,183.9667,255.0,305.3111,124.0078,81.2854,84.044,final
2022-05-21,5943,BT00211,3.0,64.0,104.6222,182.0,245.4889,310.6667,404.5444,62.9434,75.15,77.354,final
2022-06-01,5943,BT00211,3.0,230.0,150.0333,381.0,323.8444,536.6667,548.3444,151.5803,117.1204,97.9085,final
2022-06-11,5943,BT00211,3.0,293.6667,179.7778,587.6667,434.4333,827.0,720.6444,161.6356,134.4784,114.5564,final
2022-06-21,5943,BT00211,3.0,121.6667,200.4222,645.3333,530.2333,942.0,899.5889,61.6616,121.3056,104.6627,final
2022-07-01,5943,BT00211,3.0,39.6667,229.8222,455.0,610.0222,939.3333,1091.6111,19.0215,74.9973,86.1768,final
2022-07-11,5943,BT00211,3.0,125.3333,193.6333,286.6667,623.8778,1022.0,1242.2778,65.615,46.8019,82.4098,final
2022-07-21,5943,BT00211,3.0,216.0,191.4889,381.0,614.9444,1208.3333,1390.6667,112.4746,62.5656,86.9824,final
2022-08-01,5943,BT00211,3.0,205.3333,152.9778,546.6667,538.1,1382.6667,1471.9667,133.1411,101.563,93.9742,final
2022-08-11,5943,BT00211,3.0,99.0,170.8111,520.3333,515.2778,1394.6667,1573.5889,59.1544,100.9625,88.7015,final
2022-08-21,5943,BT00211,3.0,246.6667,167.5889,551.0,491.3778,1577.3333,1636.5556,145.8186,111.8917,96.4033,final
2022-09-01,5943,BT00211,3.0,119.0,106.2556,464.6667,444.6556,1466.3333,1592.7778,111.4551,104.4014,92.1109,final
2022-09-11,5943,BT00211,3.0,66.0,89.8111,431.6667,363.6556,1238.6667,1502.8111,74.8857,118.2016,82.5395,final
2022-09-21,5943,BT00211,3.0,79.0,79.1778,264.0,275.2444,1196.0,1381.5667,99.7888,96.058,86.6649,final
2022-10-01,5943,BT00211,3.0,86.6667,59.2889,231.6667,228.2778,1243.0,1211.0333,142.5856,101.4222,102.618,final
2022-10-11,5943,BT00211,3.0,25.0,25.6222,190.6667,164.0889,1142.6667,1043.0222,97.9681,115.2668,109.4627,final
2022-10-21,5943,BT00211,3.0,35.6667,20.7778,147.3333,105.6889,962.3333,872.3111,157.7586,135.9969,110.203,final
2022-11-01,5943,BT00211,3.0,4.0,4.3889,64.6667,50.7889,761.0,723.7222,95.858,122.8295,105.0806,final
2022-11-11,5943,BT00211,3.0,0.3333,0.6444,40.0,25.8111,662.3333,553.5556,94.4882,139.6215,119.3021,final
2022-11-21,5943,BT00211,3.0,0.0,0.0,4.3333,5.0333,415.6667,385.9667,100.0,95.3437,107.5006,final
2022-12-01,5943,BT00211,3.0,1.0,1.2222,1.3333,1.8667,297.6667,280.9333,96.4286,95.5056,105.7516,final
2022-12-11,5943,BT00211,3.0,1.0,1.1667,2.0,2.3889,232.6667,192.2889,97.2973,96.861,119.9605,final
2022-12-21,5943,BT00211,3.0,1.0,1.6889,3.0,4.0778,154.6667,114.8,89.701,92.3441,131.9444,final
2023-01-01,5943,BT00211,3.0,2.0,3.3778,4.0,6.2333,70.0,58.8889,83.5544,86.2423,116.129,final
2023-01-11,5943,BT00211,3.0,2.3333,3.6556,5.3333,8.7222,47.3333,36.9222,84.724,81.8991,122.188,final
2023-01-21,5943,BT00211,3.0,2.3333,4.6778,6.6667,11.7111,14.0,20.8222,75.775,76.7656,77.8659,final
2023-02-01,5943,BT00211,3.0,4.0,6.2,8.6667,14.5333,14.0,22.6333,80.3571,76.087,73.5444,final
2023-02-11,5943,BT00211,3.0,3.3333,8.1,9.6667,18.9778,17.0,30.0889,63.6132,67.8681,67.3503,final
2023-02-21,5943,BT00211,3.0,3.0,5.3889,10.3333,19.6889,20.0,35.4778,77.0053,68.488,65.9663,final
2023-03-01,5943,BT00211,3.0,6.0,6.2333,12.3333,19.7222,25.0,40.4889,97.9228,75.1402,69.3222,final
2023-03-11,5943,BT00211,3.0,46.3333,7.4778,55.3333,19.1,70.3333,46.8,411.398,224.5132,141.4319,final
2023-03-21,5943,BT00211,3.0,11.3333,21.4778,63.6667,35.1889,80.6667,66.5889,61.6869,163.0194,118.381,final
2023-04-01,5943,BT00211,3.0,20.6667,37.8,78.3333,66.7556,99.3333,101.0111,59.9688,115.084,98.4886,final
2023-04-11,5943,BT00211,3.0,21.3333,42.9667,53.3333,102.2444,118.3333,140.3222,54.8992,56.4245,85.3722,final
2023-04-21,5943,BT00211,3.0,73.6667,43.1,115.6667,123.8667,189.6667,178.7444,163.5482,93.8745,105.7868,final
2023-05-01,5943,BT00211,3.0,34.3333,71.6778,129.3333,157.7444,220.0,244.2222,51.2969,83.0629,90.472,final
2023-05-11,5943,BT00211,3.0,39.3333,69.1889,147.3333,183.9667,256.0,305.3111,59.7574,81.1136,84.3611,final
2023-05-21,5943,BT00211,3.0,56.0,104.6222,129.6667,245.4889,309.0,404.5444,55.6457,54.6664,76.9519,final
2023-06-01,5943,BT00211,3.0,72.6667,150.0333,168.0,323.8444,375.6667,548.3444,50.0968,53.3182,69.0733,final
2023-06-11,5943,BT00211,3.0,202.0,179.7778,330.6667,434.4333,531.3333,720.6444,112.0265,76.6519,74.0898,final
2023-06-21,5943,BT00211,3.0,105.6667,200.4222,380.3333,530.2333,625.6667,899.5889,53.8728,72.2527,69.8851,final
2023-07-01,5943,BT00211,3.0,212.0,229.8222,519.6667,610.0222,817.0,1091.6111,92.4103,85.427,75.0719,final
2023-07-11,5943,BT00211,3.0,167.3333,193.6333,485.0,623.8778,963.0,1242.2778,86.7595,78.0908,77.6984,final
2023-07-21,5943,BT00211,3.0,109.0,191.4889,488.3333,614.9444,998.3333,1390.6667,58.0185,79.7404,71.9895,final
2023-08-01,5943,BT00211,3.0,78.6667,152.9778,355.0,538.1,1042.6667,1471.9667,52.961,66.5937,71.0317,final
2023-08-11,5943,BT00211,3.0,209.0,170.8111,396.6667,515.2778,1212.3333,1573.5889,121.7215,77.4194,77.1875,final
2023-08-21,5943,BT00211,3.0,124.6667,167.5889,412.3333,491.3778,1281.0,1636.5556,75.1304,84.2346,78.4061,final
2023-09-01,5943,BT00211,3.0,34.6667,106.2556,368.3333,444.6556,1243.0,1592.7778,35.6537,83.2132,78.1768,final
2023-09-11,5943,BT00211,3.0,29.0,89.8111,188.3333,363.6556,1070.0,1502.8111,35.8608,53.0792,71.3903,final
2023-09-21,5943,BT00211,3.0,70.0,79.1778,133.6667,275.2444,1034.3333,1381.5667,89.0971,50.3662,75.0473,final
2023-10-01,5943,BT00211,3.0,63.0,59.2889,162.0,228.2778,885.3333,1211.0333,105.7726,72.1847,73.3259,final
2023-10-11,5943,BT00211,3.0,10.0,25.6222,143.0,164.0889,728.0,1043.0222,48.984,87.8861,70.084,final
2023-10-21,5943,BT00211,3.0,56.6667,20.7778,129.6667,105.6889,675.6667,872.3111,239.2241,120.7261,77.7126,final
2023-11-01,5943,BT00211,3.0,4.0,4.3889,70.6667,50.7889,601.0,723.7222,95.858,132.6997,83.274,final
2023-11-11,5943,BT00211,3.0,0.3333,0.6444,61.0,25.8111,392.3333,553.5556,94.4882,198.2625,71.392,final
2023-11-21,5943,BT00211,3.0,0.0,0.0,4.3333,5.0333,267.6667,385.9667,100.0,95.3437,70.1237,final
2023-12-01,5943,BT00211,3.0,1.3333,1.2222,1.6667,1.8667,234.3333,280.9333,101.7857,98.3146,83.9826,final
2023-12-11,5943,BT00211,3.0,3.0,1.1667,4.3333,2.3889,208.3333,192.2889,129.7297,115.6951,107.9315,final
2023-12-21,5943,BT00211,3.0,2.0,1.6889,6.3333,4.0778,140.3333,114.8,104.6512,116.0221,120.4594,final
2024-01-01,5943,BT00211,3.0,2.0,3.3778,7.0,6.2333,79.3333,58.8889,83.5544,104.7228,129.6774,final
2024-01-11,5943,BT00211,3.0,3.0,3.6556,7.0,8.7222,72.3333,36.9222,92.4262,90.8012,175.4677,final
2024-01-21,5943,BT00211,3.0,3.0,4.6778,8.0,11.7111,18.6667,20.8222,82.6636,82.9069,93.0065,final
2024-02-01,5943,BT00211,3.0,4.0,6.2,10.0,14.5333,18.6667,22.6333,80.3571,81.5217,87.8447,final
2024-02-11,5943,BT00211,3.0,4.0,8.1,11.0,18.9778,22.3333,30.0889,68.7023,72.4693,80.6541,final
2024-02-21,5943,BT00211,3.0,5.6667,5.3889,13.6667,19.6889,28.0,35.4778,102.6738,79.7156,83.5573,final
2024-03-01,5943,BT00211,3.0,3.6667,6.2333,13.3333,19.7222,30.3333,40.4889,77.1513,78.5047,79.8856,final
2024-03-11,5943,BT00211,3.0,16.6667,7.4778,26.0,19.1,44.0,46.8,173.642,123.7113,95.0704,final
2024-03-21,5943,BT00211,3.0,19.6667,21.4778,40.0,35.1889,61.6667,66.5889,93.1599,110.6467,93.5732,final
2024-04-01,5943,BT00211,3.0,27.6667,37.8,64.0,66.7556,87.3333,101.0111,76.324,96.41,87.6789,final
2024-04-11,5943,BT00211,3.0,42.3333,42.9667,89.6667,102.2444,126.6667,140.3222,98.6796,88.7943,90.9158,final
2024-04-21,5943,BT00211,3.0,21.0,43.1,91.0,123.8667,144.6667,178.7444,54.0541,75.4482,81.945,final
2024-05-01,5943,BT00211,3.0,33.6667,71.6778,97.0,157.7444,174.3333,244.2222,50.4275,63.7875,72.5087,final
2024-05-11,5943,BT00211,3.0,48.6667,69.1889,103.3333,183.9667,219.0,305.3111,72.3379,58.4293,72.6267,final
2024-05-21,5943,BT00211,3.0,146.3333,104.6222,228.6667,245.4889,359.6667,404.5444,138.0499,93.4157,89.1742,final
2024-06-01,5943,BT00211,3.0,198.3333,150.0333,393.3333,323.8444,554.3333,548.3444,131.1546,120.8147,101.0726,final
2024-06-11,5943,BT00211,3.0,317.6667,179.7778,662.3333,434.4333,855.3333,720.6444,174.6242,151.2788,118.4343,final
2024-06-21,5943,BT00211,3.0,182.0,200.4222,698.0,530.2333,1017.6666,899.5889,91.032,131.0545,112.9814,final
2024-07-01,5943,BT00211,3.0,185.0,229.8222,684.6667,610.0222,1175.0,1091.6111,80.9123,112.039,107.5697,final
2024-07-11,5943,BT00211,3.0,175.6667,193.6333,542.6667,623.8778,1308.3333,1242.2778,90.9549,87.1882,105.2748,final
2024-07-21,5943,BT00211,3.0,46.3333,191.4889,407.0,614.9444,1333.6667,1390.6667,26.1253,66.7259,95.9305,final
2024-08-01,5943,BT00211,3.0,89.3333,152.9778,311.3333,538.1,1389.3333,1471.9667,59.713,58.6268,94.4241,final
2024-08-11,5943,BT00211,3.0,53.6667,170.8111,189.3333,515.2778,1394.3333,1573.5889,33.3691,37.9482,88.6804,final
2024-08-21,5943,BT00211,3.0,77.6667,167.5889,220.6667,491.3778,1325.6667,1636.5556,47.898,46.0066,81.1188,final
2024-09-01,5943,BT00211,3.0,40.6667,106.2556,172.0,444.6556,1168.0,1592.7778,41.0466,40.0303,73.4974,final
2024-09-11,5943,BT00211,3.0,31.3333,89.8111,149.6667,363.6556,881.6667,1502.8111,38.3218,42.731,58.941,final
2024-09-21,5943,BT00211,3.0,138.3333,79.1778,210.3333,275.2444,838.0,1381.5667,170.2745,77.2437,60.9385,final
2024-10-01,5943,BT00211,3.0,63.6667,59.2889,233.3333,228.2778,716.6667,1211.0333,106.8095,102.1217,59.5124,final
2024-10-11,5943,BT00211,3.0,12.3333,25.6222,214.3333,164.0889,553.3333,1043.0222,56.6038,128.8614,53.4968,final
2024-10-21,5943,BT00211,3.0,18.3333,20.7778,94.3333,105.6889,525.3333,872.3111,90.5172,90.1844,60.674,final
2024-11-01,5943,BT00211,3.0,4.0,4.3889,34.6667,50.7889,440.0,723.7222,95.858,73.4783,61.3311,final
2024-11-11,5943,BT00211,3.0,0.6667,0.6444,23.0,25.8111,387.0,553.5556,100.3937,92.1502,70.4456,final
2024-11-21,5943,BT00211,3.0,0.0,0.0,4.6667,5.0333,309.3333,385.9667,100.0,97.561,80.6465,final
2024-12-01,5943,BT00211,3.0,1.0,1.2222,1.6667,1.8667,269.6667,280.9333,96.4286,98.3146,96.1274,final
2024-12-11,5943,BT00211,3.0,1.0,1.1667,2.0,2.3889,239.3333,192.2889,97.2973,96.861,123.2561,final
2024-12-21,5943,BT00211,3.0,1.0,1.6889,3.0,4.0778,102.0,114.8,89.701,92.3441,89.7436,final
2025-01-01,5943,BT00211,3.0,2.0,3.3778,4.0,6.2333,40.3333,58.8889,83.5544,86.2423,73.0645,final
2025-01-11,5943,BT00211,3.0,2.3333,3.6556,5.3333,8.7222,30.3333,36.9222,84.724,81.8991,85.9579,final
2025-01-21,5943,BT00211,3.0,2.3333,4.6778,6.6667,11.7111,14.3333,20.8222,75.775,76.7656,78.9474,final
2025-02-01,5943,BT00211,3.0,5.0,6.2,9.6667,14.5333,15.3333,22.6333,89.2857,80.163,77.6302,final
2025-02-11,5943,BT00211,3.0,5.0,8.1,12.3333,18.9778,19.6667,30.0889,76.3359,77.0706,74.0022,final
2025-02-21,5943,BT00211,3.0,6.6667,5.3889,16.6667,19.6889,26.3333,35.4778,112.2995,89.8204,79.8925,final
2025-03-01,5943,BT00211,3.0,4.3333,6.2333,16.0,19.7222,29.6667,40.4889,83.0861,87.4766,78.5651,final
2025-03-11,5943,BT00211,3.0,5.0,7.4778,16.0,19.1,33.6667,46.8,80.1425,89.3471,76.8779,final
2025-03-21,5943,BT00211,3.0,5.6667,21.4778,15.0,35.1889,38.3333,66.5889,40.2854,55.3233,63.1075,final
2025-04-01,5943,BT00211,3.0,37.0,37.8,47.6667,66.7556,73.3333,101.0111,98.1308,75.1303,75.0676,final
2025-04-11,5943,BT00211,3.0,45.3333,42.9667,88.0,102.2444,116.3333,140.3222,104.934,87.3094,84.0417,final
2025-04-21,5943,BT00211,3.0,68.0,43.1,150.3333,123.8667,182.0,178.7444,151.7672,119.7709,101.7248,final
2025-05-01,5943,BT00211,3.0,53.6667,71.6778,167.0,157.7444,230.6667,244.2222,76.5107,105.5177,94.6678,final
2025-05-11,5943,BT00211,3.0,61.0,69.1889,182.6667,183.9667,286.6667,305.3111,88.9621,99.3298,94.087,final
2025-05-21,5943,BT00211,3.0,148.6667,104.6222,263.3333,245.4889,428.6667,404.5444,140.1784,106.9844,105.819,final
2025-06-01,5943,BT00211,3.0,104.0,150.0333,313.6667,323.8444,528.3333,548.3444,70.3075,96.9513,96.416,prelim
2021-01-01,5942,BT00103,19.0,1.5263,1.6105,2.4211,2.7123,22.6316,31.1298,98.7261,97.7091,79.338,final
2021-01-11,5942,BT00103,19.0,1.3684,1.7912,3.4211,4.0421,18.1053,21.3912,93.7742,95.5772,89.5322,final
2021-01-21,5942,BT00103,19.0,1.4737,2.3175,4.3684,5.7193,9.5263,11.7456,88.468,91.4062,89.7943,final
2021-02-01,5942,BT00103,19.0,1.7368,3.1386,4.5789,7.2474,10.2632,13.1895,82.7765,84.5285,87.3808,final
2021-02-11,5942,BT00103,19.0,1.3684,3.6211,4.5789,9.0772,10.3684,15.3526,73.8706,76.4208,80.3405,final
2021-02-21,5942,BT00103,19.0,0.9474,1.8456,4.0526,8.6053,9.9474,16.0737,86.8785,75.5304,76.5038,final
2021-03-01,5942,BT00103,19.0,0.9474,1.0842,3.2632,6.5509,10.2632,16.5105,97.7509,80.1357,76.4344,final
2021-03-11,5942,BT00103,19.0,0.7895,1.086,2.6842,4.0158,10.6842,17.1351,95.1283,90.4994,76.2268,final
2021-03-21,5942,BT00103,19.0,2.1053,4.407,3.8421,6.5772,12.2632,20.9018,75.5315,83.5009,72.045,final
2021-04-01,5942,BT00103,19.0,7.1579,13.707,10.0526,19.2,17.8947,32.9982,64.9911,68.6734,64.8741,final
2021-04-11,5942,BT00103,19.0,9.6842,17.1298,18.9474,35.2439,26.2105,48.3368,66.3548,63.9808,62.0715,final
2021-04-21,5942,BT00103,19.0,9.4737,14.1491,26.3158,44.986,34.2105,60.1684,75.5841,66.0456,63.0063,final
2021-05-01,5942,BT00103,19.0,8.5789,9.2772,27.7368,40.5561,41.0526,66.307,95.1094,74.6434,66.9042,final
2021-05-11,5942,BT00103,19.0,6.3684,7.1789,24.4211,30.6053,46.0526,69.8649,93.3449,84.7699,70.1843,final
2021-05-21,5942,BT00103,19.0,8.8421,13.3632,23.7895,29.8193,53.9474,81.3825,75.3798,84.857,69.9777,final
2021-06-01,5942,BT00103,19.0,35.1579,29.7193,50.3684,50.2614,88.1579,110.0175,115.6645,100.1776,81.7863,final
2021-06-11,5942,BT00103,19.0,28.1579,36.7649,72.1579,79.8474,115.5263,145.6965,79.3917,91.4416,80.6224,final
2021-06-21,5942,BT00103,19.0,15.2105,30.2175,78.5263,96.7018,128.6316,171.507,57.3877,82.9661,76.3781,final
2021-07-01,5942,BT00103,19.0,4.0,7.1281,47.3684,74.1105,125.4737,164.9281,74.208,68.206,77.4454,final
2021-07-11,5942,BT00103,19.0,3.8947,3.7614,23.1053,41.107,119.6842,151.5596,101.5218,64.7764,80.2702,final
2021-07-21,5942,BT00103,19.0,8.1053,6.9719,16.0,17.8614,118.3158,144.3825,109.4666,93.3191,83.1155,final
2021-08-01,5942,BT00103,19.0,12.8947,19.4316,24.8947,30.1649,122.6316,154.5368,73.2443,86.8787,80.609,final
2021-08-11,5942,BT00103,19.0,17.2632,29.7947,38.2632,56.1982,133.5263,177.1526,63.9843,72.907,76.6894,final
2021-08-21,5942,BT00103,19.0,23.3158,26.693,53.4737,75.9193,148.0,190.4825,89.344,73.8759,78.8099,final
2021-09-01,5942,BT00103,19.0,16.4211,14.3228,57.0,70.8105,129.2632,175.086,110.8589,82.91,75.2424,final
2021-09-11,5942,BT00103,19.0,8.4737,12.3123,48.2105,53.3281,109.5789,150.6333,77.8273,91.919,74.4422,final
2021-09-21,5942,BT00103,19.0,8.1053,12.5386,33.0,39.1737,102.4737,132.9544,74.7224,87.4451,78.678,final
2021-10-01,5942,BT00103,19.0,6.0,15.3544,22.5789,40.2053,104.4737,141.1807,54.0424,64.8915,75.7198,final
